Geographic Area Name,Median Income
ZCTA5 54644,79250
ZCTA5 54645,48472
ZCTA5 54646,58250
ZCTA5 54648,70227
ZCTA5 54650,85255
ZCTA5 54651,58833
ZCTA5 54652,54583
ZCTA5 54653,69583
ZCTA5 54654,
ZCTA5 54655,54107
ZCTA5 54656,70605
ZCTA5 54657,61875
ZCTA5 54658,72734
ZCTA5 54659,67727
ZCTA5 54660,61146
ZCTA5 54661,76232
ZCTA5 54664,70652
ZCTA5 54665,70893
ZCTA5 54666,78750
ZCTA5 54667,71687
ZCTA5 54669,100214
ZCTA5 54670,83043
ZCTA5 54701,71406
ZCTA5 54703,68801
ZCTA5 54720,81101
ZCTA5 54721,74179
ZCTA5 54722,66500
ZCTA5 54723,83750
ZCTA5 54724,71121
ZCTA5 54725,69048
ZCTA5 54726,72321
ZCTA5 54727,78800
ZCTA5 54728,71538
ZCTA5 54729,76603
ZCTA5 54730,80347
ZCTA5 54731,61125
ZCTA5 54732,64886
ZCTA5 54733,56850
ZCTA5 54734,66083
ZCTA5 54736,73405
ZCTA5 54737,82292
ZCTA5 54738,93875
ZCTA5 54739,91385
ZCTA5 54740,75505
ZCTA5 54741,67692
ZCTA5 54742,92353
ZCTA5 54745,69722
ZCTA5 54746,62500
ZCTA5 54747,65083
ZCTA5 54748,72600
ZCTA5 54749,68750
ZCTA5 54750,96250
ZCTA5 54751,67995
ZCTA5 54754,57422
ZCTA5 54755,66750
ZCTA5 54756,71250
ZCTA5 54757,66500
ZCTA5 54758,70045
ZCTA5 54759,84375
ZCTA5 54760,73750
ZCTA5 54761,68750
ZCTA5 54762,62292
ZCTA5 54763,60625
ZCTA5 54766,62847
ZCTA5 54767,86417
ZCTA5 54768,57644
ZCTA5 54769,71429
ZCTA5 54770,79545
ZCTA5 54771,66955
ZCTA5 54772,87188
ZCTA5 54773,69965
ZCTA5 54801,58591
ZCTA5 54805,62917
ZCTA5 54806,59556
ZCTA5 54810,66842
ZCTA5 54812,63882
ZCTA5 54813,73750
ZCTA5 54814,62813
ZCTA5 54817,85000
ZCTA5 54819,56026
ZCTA5 54820,79500
ZCTA5 54821,58352
ZCTA5 54822,66250
ZCTA5 54824,66450
ZCTA5 54826,82188
ZCTA5 54827,83750
ZCTA5 54828,46938
ZCTA5 54829,61276
ZCTA5 54830,65231
ZCTA5 54832,73409
ZCTA5 54835,51528
ZCTA5 54836,80469
ZCTA5 54837,69583
ZCTA5 54838,75000
ZCTA5 54839,73750
ZCTA5 54840,63988
ZCTA5 54841,63958
ZCTA5 54842,93333
ZCTA5 54843,59333
ZCTA5 54844,65625
ZCTA5 54845,45000
ZCTA5 54846,75938
ZCTA5 54847,67946
ZCTA5 54848,55328
ZCTA5 54849,77353
ZCTA5 54850,69875
ZCTA5 54853,72750
ZCTA5 54854,81500
ZCTA5 54855,57250
ZCTA5 54856,69091
ZCTA5 54857,113750
ZCTA5 54858,51466
ZCTA5 54859,51641
ZCTA5 54861,
ZCTA5 54862,64375
ZCTA5 54864,80781
ZCTA5 54865,62500
ZCTA5 54867,39637
ZCTA5 54868,64567
ZCTA5 54870,64097
ZCTA5 54871,70100
ZCTA5 54872,51781
ZCTA5 54873,85909
ZCTA5 54874,83350
ZCTA5 54875,54471
ZCTA5 54876,69444
ZCTA5 54880,66942
ZCTA5 54888,67232
ZCTA5 54889,71951
ZCTA5 54891,70298
ZCTA5 54893,57454
ZCTA5 54895,65347
ZCTA5 54896,58831
ZCTA5 54901,61734
ZCTA5 54902,64548
ZCTA5 54904,95813
ZCTA5 54909,78365
ZCTA5 54911,66747
ZCTA5 54913,103149
ZCTA5 54914,77199
ZCTA5 54915,83814
ZCTA5 54921,72708
ZCTA5 54922,73371
ZCTA5 54923,63750
ZCTA5 54926,
ZCTA5 54927,126012
ZCTA5 54928,72375
ZCTA5 54929,60973
ZCTA5 54930,77266
ZCTA5 54931,66657
ZCTA5 54932,108977
ZCTA5 54933,71875
ZCTA5 54935,63060
ZCTA5 54937,79212
ZCTA5 54940,87900
ZCTA5 54941,77875
ZCTA5 54942,113633
ZCTA5 54943,59500
ZCTA5 54944,98675
ZCTA5 54945,67339
ZCTA5 54946,
ZCTA5 54947,96429
ZCTA5 54948,53500
ZCTA5 54949,84286
ZCTA5 54950,65815
ZCTA5 54952,67280
ZCTA5 54956,81386
ZCTA5 54960,61250
ZCTA5 54961,71337
ZCTA5 54962,82083
ZCTA5 54963,76987
ZCTA5 54964,66094
ZCTA5 54965,68409
ZCTA5 54966,64250
ZCTA5 54967,49566
ZCTA5 54968,65650
ZCTA5 54970,64653
ZCTA5 54971,65914
ZCTA5 54974,91548
ZCTA5 54977,75625
ZCTA5 54978,87143
ZCTA5 54979,104167
ZCTA5 54980,
ZCTA5 54981,76821
ZCTA5 54982,63814
ZCTA5 54983,69646
ZCTA5 54984,59702
ZCTA5 54985,
ZCTA5 54986,90479
ZCTA5 55001,130625
ZCTA5 55003,115781
ZCTA5 55005,109464
ZCTA5 55006,64167
ZCTA5 55007,66875
ZCTA5 55008,83209
ZCTA5 55009,89023
ZCTA5 55011,126957
ZCTA5 55012,93500
ZCTA5 55013,99898
ZCTA5 55014,98952
ZCTA5 55016,121295
ZCTA5 55017,78333
ZCTA5 55018,91071
ZCTA5 55019,112273
ZCTA5 55020,127159
ZCTA5 55021,70296
ZCTA5 55024,123582
ZCTA5 55025,95993
ZCTA5 55026,104688
ZCTA5 55027,92857
ZCTA5 55029,75833
ZCTA5 55030,76875
ZCTA5 55031,113654
ZCTA5 55032,106522
ZCTA5 55033,102026
ZCTA5 55036,24643
ZCTA5 55037,61319
ZCTA5 55038,127194
ZCTA5 55040,88576
ZCTA5 55041,83673
ZCTA5 55042,154779
ZCTA5 55043,101754
ZCTA5 55044,140612
ZCTA5 55045,110685
ZCTA5 55046,91982
ZCTA5 55047,100357
ZCTA5 55049,90700
ZCTA5 55051,71232
ZCTA5 55052,78375
ZCTA5 55053,107188
ZCTA5 55054,151845
ZCTA5 55055,63365
ZCTA5 55056,93601
ZCTA5 55057,97521
ZCTA5 55060,83848
ZCTA5 55063,74854
ZCTA5 55065,116500
ZCTA5 55066,70529
ZCTA5 55068,125271
ZCTA5 55069,75139
ZCTA5 55070,101925
ZCTA5 55071,98945
ZCTA5 55072,57500
ZCTA5 55073,130556
ZCTA5 55074,104545
ZCTA5 55075,84573
ZCTA5 55076,98026
ZCTA5 55077,108314
ZCTA5 55079,111484
ZCTA5 55080,100789
ZCTA5 55082,117538
ZCTA5 55084,90500
ZCTA5 55085,93333
ZCTA5 55087,126364
ZCTA5 55088,128958
ZCTA5 55089,105938
ZCTA5 55090,80179
ZCTA5 55092,97241
ZCTA5 55101,72703
ZCTA5 55102,74143
ZCTA5 55103,47872
ZCTA5 55104,75038
ZCTA5 55105,108200
ZCTA5 55106,68601
ZCTA5 55107,78125
ZCTA5 55108,84583
ZCTA5 55109,81759
ZCTA5 55110,97211
ZCTA5 55111,
ZCTA5 55112,93823
ZCTA5 55113,86830
ZCTA5 55114,65236
ZCTA5 55115,132796
ZCTA5 55116,83156
ZCTA5 55117,71784
ZCTA5 55118,85229
ZCTA5 55119,77870
ZCTA5 55120,111900
ZCTA5 55121,86929
ZCTA5 55122,93980
ZCTA5 55123,134265
ZCTA5 55124,99354
ZCTA5 55125,118129
ZCTA5 55126,109017
ZCTA5 55127,113355
ZCTA5 55128,89642
ZCTA5 55129,152500
ZCTA5 55130,53281
ZCTA5 55150,108750
ZCTA5 55155,
ZCTA5 55301,131157
ZCTA5 55302,78194
ZCTA5 55303,101351
ZCTA5 55304,127145
ZCTA5 55305,106480
ZCTA5 55306,98012
ZCTA5 55307,72059
ZCTA5 55308,103815
ZCTA5 55309,118387
ZCTA5 55310,81667
ZCTA5 55311,148122
ZCTA5 55312,97976
ZCTA5 55313,93471
ZCTA5 55314,72656
ZCTA5 55315,140446
ZCTA5 55316,115719
ZCTA5 55317,133573
ZCTA5 55318,111781
ZCTA5 55319,111343
ZCTA5 55320,109242
ZCTA5 55321,81250
ZCTA5 55322,112455
ZCTA5 55324,81488
ZCTA5 55325,89122
ZCTA5 55327,133721
ZCTA5 55328,118036
ZCTA5 55329,74063
ZCTA5 55330,111481
ZCTA5 55331,160029
ZCTA5 55332,58177
ZCTA5 55333,62250
ZCTA5 55334,70150
ZCTA5 55335,59034
ZCTA5 55336,73314
ZCTA5 55337,81641
ZCTA5 55338,85347
ZCTA5 55339,88929
ZCTA5 55340,174120
ZCTA5 55341,147903
ZCTA5 55342,63257
ZCTA5 55343,82415
ZCTA5 55344,89590
ZCTA5 55345,143287
ZCTA5 55346,137125
ZCTA5 55347,152850
ZCTA5 55349,100054
ZCTA5 55350,78663
ZCTA5 55352,112923
ZCTA5 55353,87969
ZCTA5 55354,94950
ZCTA5 55355,70878
ZCTA5 55356,171333
ZCTA5 55357,147256
ZCTA5 55358,94911
ZCTA5 55359,129508
ZCTA5 55360,118036
ZCTA5 55362,92870
ZCTA5 55363,98287
ZCTA5 55364,111083
ZCTA5 55366,70000
ZCTA5 55367,89896
ZCTA5 55368,76719
ZCTA5 55369,112541
ZCTA5 55370,117344
ZCTA5 55371,89674
ZCTA5 55372,140835
ZCTA5 55373,95273
ZCTA5 55374,152239
ZCTA5 55375,136250
ZCTA5 55376,130917
ZCTA5 55378,122237
ZCTA5 55379,109824
ZCTA5 55381,87011
ZCTA5 55382,95673
ZCTA5 55384,46860
ZCTA5 55385,75365
ZCTA5 55386,191279
ZCTA5 55387,109279
ZCTA5 55388,92273
ZCTA5 55389,92109
ZCTA5 55390,107500
ZCTA5 55391,170115
ZCTA5 55395,72901
ZCTA5 55396,72232
ZCTA5 55397,77227
ZCTA5 55398,105063
ZCTA5 55401,115651
ZCTA5 55402,69808
ZCTA5 55403,59928
ZCTA5 55404,43932
ZCTA5 55405,70425
ZCTA5 55406,91865
ZCTA5 55407,78206
ZCTA5 55408,72421
ZCTA5 55409,98056
ZCTA5 55410,144973
ZCTA5 55411,53368
ZCTA5 55412,71905
ZCTA5 55413,84252
ZCTA5 55414,47004
ZCTA5 55415,126480
ZCTA5 55416,105926
ZCTA5 55417,122639
ZCTA5 55418,95630
ZCTA5 55419,143254
ZCTA5 55420,77539
ZCTA5 55421,75141
ZCTA5 55422,91173
ZCTA5 55423,84102
ZCTA5 55424,241875
ZCTA5 55425,68517
ZCTA5 55426,96887
ZCTA5 55427,92013
ZCTA5 55428,69004
ZCTA5 55429,66661
ZCTA5 55430,77385
ZCTA5 55431,103125
ZCTA5 55432,77985
ZCTA5 55433,80213
ZCTA5 55434,88163
ZCTA5 55435,75829
ZCTA5 55436,132487
ZCTA5 55437,98120
ZCTA5 55438,103488
ZCTA5 55439,173925
ZCTA5 55441,100288
ZCTA5 55442,121714
ZCTA5 55443,88220
ZCTA5 55444,114545
ZCTA5 55445,103227
ZCTA5 55446,169412
ZCTA5 55447,128781
ZCTA5 55448,95610
ZCTA5 55449,128750
ZCTA5 55450,
ZCTA5 55454,26429
ZCTA5 55455,
ZCTA5 55601,54375
ZCTA5 55602,56667
ZCTA5 55603,62813
ZCTA5 55604,71458
ZCTA5 55605,52750
ZCTA5 55606,72917
ZCTA5 55607,67500
ZCTA5 55609,76538
ZCTA5 55612,83893
ZCTA5 55613,74688
ZCTA5 55614,74313
ZCTA5 55615,60893
ZCTA5 55616,77242
ZCTA5 55702,75625
ZCTA5 55703,69973
ZCTA5 55704,61875
ZCTA5 55705,54047
ZCTA5 55706,60096
ZCTA5 55707,81471
ZCTA5 55708,68859
ZCTA5 55709,71163
ZCTA5 55710,76694
ZCTA5 55711,54583
ZCTA5 55712,49091
ZCTA5 55713,58424
ZCTA5 55716,40833
ZCTA5 55717,93250
ZCTA5 55718,98448
ZCTA5 55719,63497
ZCTA5 55720,66399
ZCTA5 55721,82750
ZCTA5 55722,57436
ZCTA5 55723,63958
ZCTA5 55724,73500
ZCTA5 55725,68750
ZCTA5 55726,76667
ZCTA5 55731,62900
ZCTA5 55732,62604
ZCTA5 55733,115051
ZCTA5 55734,65750
ZCTA5 55735,62125
ZCTA5 55736,65000
ZCTA5 55738,80278
ZCTA5 55741,66528
ZCTA5 55742,61944
ZCTA5 55744,68213
ZCTA5 55746,55694
ZCTA5 55748,54615
ZCTA5 55749,82530
ZCTA5 55750,64653
ZCTA5 55751,72969
ZCTA5 55752,77083
ZCTA5 55753,50407
ZCTA5 55756,65625
ZCTA5 55757,62159
ZCTA5 55758,53750
ZCTA5 55760,60341
ZCTA5 55763,71923
ZCTA5 55764,63417
ZCTA5 55765,73750
ZCTA5 55767,73810
ZCTA5 55768,82261
ZCTA5 55769,66149
ZCTA5 55771,65893
ZCTA5 55772,
ZCTA5 55775,81250
ZCTA5 55779,98958
ZCTA5 55780,72917
ZCTA5 55781,95536
ZCTA5 55782,55658
ZCTA5 55783,79052
ZCTA5 55784,56591
ZCTA5 55785,59306
ZCTA5 55786,
ZCTA5 55787,63750
ZCTA5 55790,74732
ZCTA5 55792,50616
ZCTA5 55793,66458
ZCTA5 55795,69485
ZCTA5 55796,56429
ZCTA5 55797,88203
ZCTA5 55798,78929
ZCTA5 55802,40850
ZCTA5 55803,104250
ZCTA5 55804,108231
ZCTA5 55805,43077
ZCTA5 55806,44962
ZCTA5 55807,63670
ZCTA5 55808,59808
ZCTA5 55810,81894
ZCTA5 55811,77877
ZCTA5 55812,66961
ZCTA5 55814,
ZCTA5 55901,90430
ZCTA5 55902,111879
ZCTA5 55903,
ZCTA5 55904,76434
ZCTA5 55905,
ZCTA5 55906,104146
ZCTA5 55909,93750
ZCTA5 55910,75227
ZCTA5 55912,68205
ZCTA5 55917,76310
ZCTA5 55918,79125
ZCTA5 55919,70962
ZCTA5 55920,126102
ZCTA5 55921,76679
ZCTA5 55922,60000
ZCTA5 55923,93446
ZCTA5 55924,78194
ZCTA5 55925,91389
ZCTA5 55926,97500
ZCTA5 55927,91536
ZCTA5 55929,115865
ZCTA5 55931,76875
ZCTA5 55932,102727
ZCTA5 55933,61250
ZCTA5 55934,87645
ZCTA5 55935,78864
ZCTA5 55936,79196
ZCTA5 55939,66087
ZCTA5 55940,83906
ZCTA5 55941,71607
ZCTA5 55943,69896
ZCTA5 55944,90673
ZCTA5 55945,77143
ZCTA5 55946,80461
ZCTA5 55947,85464
ZCTA5 55949,80357
ZCTA5 55950,51250
ZCTA5 55951,57692
ZCTA5 55952,96964
ZCTA5 55953,66705
ZCTA5 55954,69615
ZCTA5 55955,129079
ZCTA5 55956,94762
ZCTA5 55957,80000
ZCTA5 55959,68224
ZCTA5 55960,122120
ZCTA5 55961,77083
ZCTA5 55962,73500
ZCTA5 55963,109464
ZCTA5 55964,72765
ZCTA5 55965,62917
ZCTA5 55967,107500
ZCTA5 55968,54688
ZCTA5 55969,87212
ZCTA5 55970,85694
ZCTA5 55971,81146
ZCTA5 55972,97500
ZCTA5 55973,88750
ZCTA5 55974,60700
ZCTA5 55975,83232
ZCTA5 55976,79044
ZCTA5 55977,61250
ZCTA5 55979,83482
ZCTA5 55981,69195
ZCTA5 55982,111667
ZCTA5 55983,85625
ZCTA5 55985,84853
ZCTA5 55987,62171
ZCTA5 55990,78958
ZCTA5 55991,86875
ZCTA5 55992,103144
ZCTA5 56001,67224
ZCTA5 56003,80587
ZCTA5 56007,66479
ZCTA5 56009,82632
ZCTA5 56010,83854
ZCTA5 56011,99628
ZCTA5 56013,64360
ZCTA5 56014,60250
ZCTA5 56016,85938
ZCTA5 56017,94250
ZCTA5 56019,68750
ZCTA5 56020,73750
ZCTA5 56021,101250
ZCTA5 56022,62813
ZCTA5 56023,77361
ZCTA5 56024,96667
ZCTA5 56025,81000
ZCTA5 56026,96815
ZCTA5 56027,48214
ZCTA5 56028,103542
ZCTA5 56029,61094
ZCTA5 56030,58750
ZCTA5 56031,61373
ZCTA5 56032,55750
ZCTA5 56033,82188
ZCTA5 56034,83068
ZCTA5 56035,63750
ZCTA5 56036,70862
ZCTA5 56037,74167
ZCTA5 56039,80536
ZCTA5 56041,79107
ZCTA5 56042,80500
ZCTA5 56043,93333
ZCTA5 56044,92917
ZCTA5 56045,70714
ZCTA5 56046,58750
ZCTA5 56048,82813
ZCTA5 56050,85000
ZCTA5 56051,50909
ZCTA5 56052,89688
ZCTA5 56054,97344
ZCTA5 56055,83452
ZCTA5 56056,40000
ZCTA5 56057,81895
ZCTA5 56058,82500
ZCTA5 56060,74688
ZCTA5 56062,76549
ZCTA5 56063,100156
ZCTA5 56065,91587
ZCTA5 56068,68988
ZCTA5 56069,81919
ZCTA5 56071,109672
ZCTA5 56072,77917
ZCTA5 56073,69698
ZCTA5 56074,91397
ZCTA5 56075,70000
ZCTA5 56078,79688
ZCTA5 56080,100750
ZCTA5 56081,66612
ZCTA5 56082,72332
ZCTA5 56083,65000
ZCTA5 56085,70429
ZCTA5 56087,64566
ZCTA5 56088,70568
ZCTA5 56089,55333
ZCTA5 56090,78125
ZCTA5 56091,57500
ZCTA5 56093,73210
ZCTA5 56096,79879
ZCTA5 56097,63646
ZCTA5 56098,69000
ZCTA5 56101,71354
ZCTA5 56110,77625
ZCTA5 56111,91563
ZCTA5 56113,68750
ZCTA5 56114,75000
ZCTA5 56115,67177
ZCTA5 56116,85000
ZCTA5 56117,80547
ZCTA5 56118,89076
ZCTA5 56119,80766
ZCTA5 56120,72708
ZCTA5 56121,45417
ZCTA5 56122,81500
ZCTA5 56123,61875
ZCTA5 56125,49063
ZCTA5 56127,
ZCTA5 56128,71806
ZCTA5 56129,66667
ZCTA5 56131,72443
ZCTA5 56132,71875
ZCTA5 56134,56250
ZCTA5 56136,59271
ZCTA5 56137,68500
ZCTA5 56138,68889
ZCTA5 56139,75417
ZCTA5 56140,63676
ZCTA5 56141,53906
ZCTA5 56142,65987
ZCTA5 56143,64865
ZCTA5 56144,53077
ZCTA5 56145,51607
ZCTA5 56146,43500
ZCTA5 56147,42188
ZCTA5 56149,61389
ZCTA5 56150,69224
ZCTA5 56151,78571
ZCTA5 56152,73542
ZCTA5 56153,57813
ZCTA5 56155,59375
ZCTA5 56156,75234
ZCTA5 56157,87708
ZCTA5 56158,47212
ZCTA5 56159,65089
ZCTA5 56160,46875
ZCTA5 56161,97500
ZCTA5 56162,83125
ZCTA5 56164,71550
ZCTA5 56165,100179
ZCTA5 56166,73750
ZCTA5 56167,68611
ZCTA5 56168,65417
ZCTA5 56169,81979
ZCTA5 56170,54821
ZCTA5 56171,74750
ZCTA5 56172,79583
ZCTA5 56173,57083
ZCTA5 56174,81563
ZCTA5 56175,66506
ZCTA5 56176,67727
ZCTA5 56178,81667
ZCTA5 56180,65614
ZCTA5 56181,59821
ZCTA5 56183,49779
ZCTA5 56185,59792
ZCTA5 56186,56912
ZCTA5 56187,63637
ZCTA5 56201,68054
ZCTA5 56207,85357
ZCTA5 56208,56196
ZCTA5 56209,83661
ZCTA5 56210,
ZCTA5 56211,80536
ZCTA5 56212,82566
ZCTA5 56214,73281
ZCTA5 56215,58198
ZCTA5 56216,73088
ZCTA5 56218,81563
ZCTA5 56219,66429
ZCTA5 56220,60185
ZCTA5 56221,56875
ZCTA5 56222,61389
ZCTA5 56223,65250
ZCTA5 56224,64375
ZCTA5 56225,68750
ZCTA5 56226,80000
ZCTA5 56227,96250
ZCTA5 56228,65139
ZCTA5 56229,99821
ZCTA5 56230,65000
ZCTA5 56231,111250
ZCTA5 56232,77132
ZCTA5 56235,80521
ZCTA5 56236,77344
ZCTA5 56237,85156
ZCTA5 56239,92857
ZCTA5 56240,66250
ZCTA5 56241,66354
ZCTA5 56243,65625
ZCTA5 56244,82841
ZCTA5 56245,82679
ZCTA5 56248,82031
ZCTA5 56249,68438
ZCTA5 56251,75938
ZCTA5 56252,80508
ZCTA5 56253,73984
ZCTA5 56255,70500
ZCTA5 56256,62250
ZCTA5 56257,68333
ZCTA5 56258,70640
ZCTA5 56260,72813
ZCTA5 56262,85156
ZCTA5 56263,73750
ZCTA5 56264,75227
ZCTA5 56265,72564
ZCTA5 56266,70000
ZCTA5 56267,70000
ZCTA5 56270,64286
ZCTA5 56271,70395
ZCTA5 56273,91520
ZCTA5 56274,115972
ZCTA5 56276,68125
ZCTA5 56277,69265
ZCTA5 56278,60192
ZCTA5 56279,78750
ZCTA5 56280,74167
ZCTA5 56281,105121
ZCTA5 56282,71103
ZCTA5 56283,66548
ZCTA5 56284,75417
ZCTA5 56285,82750
ZCTA5 56287,71250
ZCTA5 56288,105000
ZCTA5 56289,75804
ZCTA5 56291,58750
ZCTA5 56292,80156
ZCTA5 56293,67788
ZCTA5 56294,80893
ZCTA5 56295,58333
ZCTA5 56296,57051
ZCTA5 56297,80250
ZCTA5 56301,69725
ZCTA5 56303,66789
ZCTA5 56304,54133
ZCTA5 56307,89563
ZCTA5 56308,76831
ZCTA5 56309,83594
ZCTA5 56310,103993
ZCTA5 56311,70938
ZCTA5 56312,69519
ZCTA5 56313,64375
ZCTA5 56314,87500
ZCTA5 56315,85526
ZCTA5 56316,71071
ZCTA5 56318,77875
ZCTA5 56319,85500
ZCTA5 56320,90346
ZCTA5 56321,
ZCTA5 56323,70000
ZCTA5 56324,79219
ZCTA5 56325,54375
ZCTA5 56326,81765
ZCTA5 56327,79643
ZCTA5 56328,104464
ZCTA5 56329,89728
ZCTA5 56330,80250
ZCTA5 56331,90893
ZCTA5 56332,89875
ZCTA5 56334,67264
ZCTA5 56335,67083
ZCTA5 56336,80804
ZCTA5 56338,68906
ZCTA5 56339,57143
ZCTA5 56340,89211
ZCTA5 56342,61313
ZCTA5 56343,64318
ZCTA5 56345,57399
ZCTA5 56347,65650
ZCTA5 56349,91250
ZCTA5 56350,40000
ZCTA5 56352,71356
ZCTA5 56353,77170
ZCTA5 56354,85521
ZCTA5 56355,97500
ZCTA5 56356,88750
ZCTA5 56357,107031
ZCTA5 56358,78125
ZCTA5 56359,57852
ZCTA5 56360,65395
ZCTA5 56361,69896
ZCTA5 56362,81536
ZCTA5 56363,64107
ZCTA5 56364,77440
ZCTA5 56367,102429
ZCTA5 56368,92963
ZCTA5 56369,84464
ZCTA5 56371,44250
ZCTA5 56373,91544
ZCTA5 56374,78415
ZCTA5 56375,94875
ZCTA5 56376,67500
ZCTA5 56377,82583
ZCTA5 56378,71953
ZCTA5 56379,71964
ZCTA5 56381,78348
ZCTA5 56382,76250
ZCTA5 56384,56250
ZCTA5 56385,69375
ZCTA5 56386,52344
ZCTA5 56387,57387
ZCTA5 56389,56875
ZCTA5 56401,70269
ZCTA5 56425,71294
ZCTA5 56431,64846
ZCTA5 56433,57792
ZCTA5 56434,50833
ZCTA5 56435,63542
ZCTA5 56437,59313
ZCTA5 56438,57093
ZCTA5 56440,53250
ZCTA5 56441,50705
ZCTA5 56442,85179
ZCTA5 56443,73056
ZCTA5 56444,74265
ZCTA5 56446,54500
ZCTA5 56447,66875
ZCTA5 56448,77917
ZCTA5 56449,77813
ZCTA5 56450,59076
ZCTA5 56452,60378
ZCTA5 56453,67813
ZCTA5 56455,65962
ZCTA5 56458,71500
ZCTA5 56461,77692
ZCTA5 56464,70505
ZCTA5 56465,70417
ZCTA5 56466,59046
ZCTA5 56467,75170
ZCTA5 56468,103698
ZCTA5 56469,60109
ZCTA5 56470,68351
ZCTA5 56472,81938
ZCTA5 56473,79236
ZCTA5 56474,55741
ZCTA5 56475,60481
ZCTA5 56477,54028
ZCTA5 56479,58009
ZCTA5 56481,69688
ZCTA5 56482,56356
ZCTA5 56484,64688
ZCTA5 56501,68980
ZCTA5 56510,73125
ZCTA5 56511,87375
ZCTA5 56514,88690
ZCTA5 56515,73350
ZCTA5 56516,62000
ZCTA5 56517,106250
ZCTA5 56518,60625
ZCTA5 56519,62692
ZCTA5 56520,61537
ZCTA5 56521,71741
ZCTA5 56522,81250
ZCTA5 56523,54400
ZCTA5 56524,74688
ZCTA5 56525,88750
ZCTA5 56527,61607
ZCTA5 56528,80667
ZCTA5 56529,89577
ZCTA5 56531,73162
ZCTA5 56533,66771
ZCTA5 56534,71932
ZCTA5 56535,57917
ZCTA5 56536,79375
ZCTA5 56537,62279
ZCTA5 56540,77500
ZCTA5 56541,58750
ZCTA5 56542,57750
ZCTA5 56543,64643
ZCTA5 56544,72742
ZCTA5 56545,76806
ZCTA5 56546,82917
ZCTA5 56547,95750
ZCTA5 56548,67679
ZCTA5 56549,100326
ZCTA5 56550,62500
ZCTA5 56551,63750
ZCTA5 56552,51964
ZCTA5 56553,64971
ZCTA5 56554,91379
ZCTA5 56556,62955
ZCTA5 56557,53077
ZCTA5 56560,71114
ZCTA5 56562,
ZCTA5 56563,
ZCTA5 56565,52500
ZCTA5 56566,38056
ZCTA5 56567,69919
ZCTA5 56568,42188
ZCTA5 56569,56250
ZCTA5 56570,65938
ZCTA5 56571,83500
ZCTA5 56572,83631
ZCTA5 56573,68080
ZCTA5 56574,83750
ZCTA5 56575,55673
ZCTA5 56576,73523
ZCTA5 56578,93750
ZCTA5 56579,95288
ZCTA5 56580,101477
ZCTA5 56581,58125
ZCTA5 56583,66641
ZCTA5 56584,70398
ZCTA5 56585,65972
ZCTA5 56586,82333
ZCTA5 56587,83203
ZCTA5 56588,66250
ZCTA5 56589,67431
ZCTA5 56590,70000
ZCTA5 56591,17045
ZCTA5 56592,58750
ZCTA5 56594,93958
ZCTA5 56601,69782
ZCTA5 56621,63750
ZCTA5 56623,74000
ZCTA5 56626,48500
ZCTA5 56627,35809
ZCTA5 56628,58631
ZCTA5 56629,83438
ZCTA5 56630,51875
ZCTA5 56633,62422
ZCTA5 56634,72500
ZCTA5 56636,59858
ZCTA5 56637,61875
ZCTA5 56639,41417
ZCTA5 56641,46250
ZCTA5 56644,53750
ZCTA5 56646,42422
ZCTA5 56647,65781
ZCTA5 56649,70348
ZCTA5 56650,78750
ZCTA5 56651,67031
ZCTA5 56652,73594
ZCTA5 56653,67411
ZCTA5 56654,
ZCTA5 56655,55368
ZCTA5 56657,70750
ZCTA5 56658,
ZCTA5 56659,70000
ZCTA5 56660,62321
ZCTA5 56661,68393
ZCTA5 56662,64881
ZCTA5 56663,32159
ZCTA5 56666,50250
ZCTA5 56667,79844
ZCTA5 56668,88750
ZCTA5 56669,62328
ZCTA5 56670,53462
ZCTA5 56671,53750
ZCTA5 56672,60347
ZCTA5 56673,65417
ZCTA5 56676,67679
ZCTA5 56678,71761
ZCTA5 56680,50208
ZCTA5 56681,54375
ZCTA5 56683,86250
ZCTA5 56684,68333
ZCTA5 56685,96250
ZCTA5 56686,70781
ZCTA5 56688,69643
ZCTA5 56701,73243
ZCTA5 56710,70000
ZCTA5 56711,
ZCTA5 56713,90833
ZCTA5 56714,67708
ZCTA5 56715,72813
ZCTA5 56716,56781
ZCTA5 56720,
ZCTA5 56721,83633
ZCTA5 56722,88438
ZCTA5 56723,108333
ZCTA5 56724,73750
ZCTA5 56725,68125
ZCTA5 56726,70625
ZCTA5 56727,76974
ZCTA5 56728,70750
ZCTA5 56729,71250
ZCTA5 56731,58750
ZCTA5 56732,67841
ZCTA5 56733,69250
ZCTA5 56734,73393
ZCTA5 56735,66625
ZCTA5 56736,81500
ZCTA5 56737,70536
ZCTA5 56738,70962
ZCTA5 56742,84250
ZCTA5 56744,77222
ZCTA5 56748,91250
ZCTA5 56750,74688
ZCTA5 56751,77336
ZCTA5 56754,79063
ZCTA5 56755,68125
ZCTA5 56756,96563
ZCTA5 56757,79219
ZCTA5 56758,48750
ZCTA5 56759,64219
ZCTA5 56760,98750
ZCTA5 56761,69688
ZCTA5 56762,61719
ZCTA5 56763,70357
ZCTA5 57001,72885
ZCTA5 57002,87125
ZCTA5 57003,108875
ZCTA5 57004,81364
ZCTA5 57005,108689
ZCTA5 57006,64818
ZCTA5 57007,
ZCTA5 57010,
ZCTA5 57012,84196
